0.350	0.000655
0.352	0.000637
0.354	0.000619
0.356	0.000602
0.358	0.000585
0.360	0.000569
0.362	0.000553
0.364	0.000538
0.366	0.000523
0.368	0.000509
0.370	0.000495
0.372	0.000482
0.374	0.000468
0.376	0.000456
0.378	0.000443
0.380	0.000431
0.382	0.000419
0.384	0.000408
0.386	0.000397
0.388	0.000386
0.390	0.000376
0.392	0.000365
0.394	0.000355
0.396	0.000346
0.398	0.000336
0.400	0.000327
0.402	0.000318
0.404	0.000309
0.406	0.000301
0.408	0.000292
0.410	0.000284
0.412	0.000276
0.414	0.000269
0.416	0.000261
0.418	0.000254
0.420	0.000247
0.422	0.000240
0.424	0.000233
0.426	0.000226
0.428	0.000220
0.430	0.000214
0.432	0.000207
0.434	0.000201
0.436	0.000196
0.438	0.000190
0.440	0.000184
0.442	0.000179
0.444	0.000173
0.446	0.000168
0.448	0.000163
0.450	0.000158
0.452	0.000153
0.454	0.000149
0.456	0.000144
0.458	0.000140
0.460	0.000135
0.462	0.000131
0.464	0.000127
0.466	0.000123
0.468	0.000119
0.470	0.000115
0.472	0.000111
0.474	0.000108
0.476	0.000104
0.478	0.000100
0.480	0.000100
0.482	0.000094
0.484	0.000090
0.486	0.000087
0.488	0.000084
0.490	0.000081
0.492	0.000078
0.494	0.000075
0.496	0.000073
0.498	0.000070
0.500	0.000067
0.502	0.000065
0.504	0.000062
0.506	0.000060
0.508	0.000057
0.510	0.000055
0.512	0.000053
0.514	0.000051
0.516	0.000048
0.518	0.000046
0.520	0.000044
0.522	0.000042
0.524	0.000041
0.526	0.000039
0.528	0.000037
0.530	0.000035
0.532	0.000033
0.534	0.000032
0.536	0.000030
0.538	0.000029
0.540	0.000027
0.542	0.000026
0.544	0.000024
0.546	0.000023
0.548	0.000022
0.550	0.000021
0.552	0.000019
0.554	0.000018
0.556	0.000017
0.558	0.000016
0.560	0.000015
0.562	0.000014
0.564	0.000013
0.566	0.000012
0.568	0.000011
0.570	0.000010
0.572	0.000009
0.574	0.000009
0.576	0.000008
0.578	0.000007
0.580	0.000007
0.582	0.000006
0.584	0.000005
0.586	0.000005
0.588	0.000004
0.590	0.000004
0.592	0.000003
0.594	0.000003
0.596	0.000003
0.598	0.000002
0.600	0.000002
0.602	0.000001
0.604	0.000001
0.606	0.000001
0.608	0.000001
0.610	0.000001
0.612	0
0.614	0
0.616	0
0.618	0
0.620	0
0.622	0
0.624	0
0.626	0
0.628	0
0.630	0
0.632	0
0.634	0
0.636	0
0.638	0
0.640	0
0.642	0
0.644	0
0.646	0
0.648	0
0.650	0
0.652	0
0.654	0
0.656	0
0.658	0
0.660	0
0.662	0
0.664	0
0.666	0
0.668	0
0.670	0
0.672	0
0.674	0
0.676	0
0.678	0
0.680	0
0.682	0
0.684	0
0.686	0
0.688	0
0.690	0
0.692	0
0.694	0
0.696	0
0.698	0
0.700	0
0.702	0
0.704	0
0.706	0
0.708	0
0.710	0
0.712	0
0.714	0
0.716	0
0.718	0
0.720	0
0.722	0
0.724	0
0.726	0
0.728	0
0.730	0
0.732	0
0.734	0
0.736	0
0.738	0
0.740	0
0.742	0
0.744	0
0.746	0
0.748	0
0.750	0
0.752	0
0.754	0
0.756	0
0.758	0
0.760	0
0.762	0
0.764	0
0.766	0
0.768	0
0.770	0
0.772	0
0.774	0
0.776	0
0.778	0
0.780	0
0.782	0
0.784	0
0.786	0
0.788	0
0.790	0
0.792	0
0.794	0
0.796	0
0.798	0
0.800	0
0.802	0
0.804	0
0.806	0
0.808	0
0.810	0
0.812	0
0.814	0
0.816	0
0.818	0
0.820	0
0.822	0
0.824	0
0.826	0
0.828	0
0.830	0
0.832	0
0.834	0
0.836	0
0.838	0
0.840	0
0.842	0
0.844	0
0.846	0
0.848	0
0.850	0
0.852	0
0.854	0
0.856	0
0.858	0
0.860	0
0.862	0
0.864	0
0.866	0
0.868	0
0.870	0
0.872	0
0.874	0
0.876	0
0.878	0
0.880	0
0.882	0
0.884	0
0.886	0
0.888	0
0.890	0
0.892	0
0.894	0
0.896	0
0.898	0
0.900	0
0.902	0
0.904	0
0.906	0
0.908	0
0.910	0
0.912	0
0.914	0
0.916	0
0.918	0
0.920	0
0.922	0
0.924	0
0.926	0
0.928	0
0.930	0
0.932	0
0.934	0
0.936	0
0.938	0
0.940	0
0.942	0
0.944	0
0.946	0
0.948	0
0.950	0
0.952	0
0.954	0
0.956	0
0.958	0
0.960	0
0.962	0
0.964	0
0.966	0
0.968	0
0.970	0
0.972	0
0.974	0
0.976	0
0.978	0
0.980	0
0.982	0
0.984	0
0.986	0
0.988	0
0.990	0
0.992	0
0.994	0
0.996	0
0.998	0
1.000	0
1.002	0
1.004	0
1.006	0
1.008	0
1.010	0
1.012	0
1.014	0
1.016	0
1.018	0
1.020	0
1.022	0
1.024	0
1.026	0
1.028	0
1.030	0
1.032	0
1.034	0
1.036	0
1.038	0
1.040	0
1.042	0
1.044	0
1.046	0
1.048	0
1.050	0
1.052	0
1.054	0
1.056	0
1.058	0
1.060	0
1.062	0
1.064	0
1.066	0
1.068	0
1.070	0
1.072	0
1.074	0
1.076	0
1.078	0
1.080	0
1.082	0
1.084	0
1.086	0
1.088	0
1.090	0
1.092	0
1.094	0
1.096	0
1.098	0
1.100	0
1.102	0
1.104	0
1.106	0
1.108	0
1.110	0
1.112	0
1.114	0
1.116	0
1.118	0
1.120	0
1.122	0
1.124	0
1.126	0
1.128	0
1.130	0
1.132	0
1.134	0
1.136	0
1.138	0
1.140	0
1.142	0
1.144	0
1.146	0
1.148	0
1.150	0
1.152	0
1.154	0
1.156	0
1.158	0
1.160	0
1.162	0
1.164	0
1.166	0
1.168	0
1.170	0
1.172	0
1.174	0
1.176	0
1.178	0
1.180	0
1.182	0
1.184	0
1.186	0
1.188	0
1.190	0
1.192	0
1.194	0
1.196	0
1.198	0
1.200	0
1.202	0
1.204	0
1.206	0
1.208	0
1.210	0
1.212	0
1.214	0
1.216	0
1.218	0
1.220	0
1.222	0
1.224	0
1.226	0
1.228	0
1.230	0
1.232	0
1.234	0
1.236	0
1.238	0
1.240	0
1.242	0
1.244	0
1.246	0
1.248	0
1.250	0
1.252	0
1.254	0
1.256	0
1.258	0
1.260	0
1.262	0
1.264	0
1.266	0
1.268	0
1.270	0
1.272	0
1.274	0
1.276	0
1.278	0
1.280	0
1.282	0
1.284	0
1.286	0
1.288	0
1.290	0
1.292	0
1.294	0
1.296	0
1.298	0
1.300	0
1.302	0
1.304	0
1.306	0
1.308	0
1.310	0
1.312	0
1.314	0
1.316	0
1.318	0
1.320	0
1.322	0
1.324	0
1.326	0
1.328	0
1.330	0
1.332	0
1.334	0
1.336	0
1.338	0
1.340	0
1.342	0
1.344	0
1.346	0
1.348	0
1.350	0
1.352	0
1.354	0
1.356	0
1.358	0
1.360	0
1.362	0
1.364	0
1.366	0
1.368	0
1.370	0
1.372	0
1.374	0
1.376	0
1.378	0
1.380	0
1.382	0
1.384	0
1.386	0
1.388	0
1.390	0
1.392	0
1.394	0
1.396	0
1.398	0
1.400	0
1.402	0
1.404	0
1.406	0
1.408	0
1.410	0
1.412	0
1.414	0
1.416	0
1.418	0
1.420	0
1.422	0
1.424	0
1.426	0
1.428	0
1.430	0
1.432	0
1.434	0
1.436	0
1.438	0
1.440	0
1.442	0
1.444	0
1.446	0
1.448	0
1.450	0
1.452	0
1.454	0
1.456	0
1.458	0
1.460	0
1.462	0
1.464	0
1.466	0
1.468	0
1.470	0
1.472	0
1.474	0
1.476	0
1.478	0
1.480	0
1.482	0
1.484	0
1.486	0
1.488	0
1.490	0
1.492	0
1.494	0
1.496	0
1.498	0
1.500	0
1.502	0
1.504	0
1.506	0
1.508	0
1.510	0
1.512	0
1.514	0
1.516	0
1.518	0
1.520	0
1.522	0
1.524	0
1.526	0
1.528	0
1.530	0
1.532	0
1.534	0
1.536	0
1.538	0
1.540	0
1.542	0
1.544	0
1.546	0
1.548	0
1.550	0
1.552	0
1.554	0
1.556	0
1.558	0
1.560	0
1.562	0
1.564	0
1.566	0
1.568	0
1.570	0
1.572	0
1.574	0
1.576	0
1.578	0
1.580	0
1.582	0
1.584	0
1.586	0
1.588	0
1.590	0
1.592	0
1.594	0
1.596	0
1.598	0
1.600	0
1.602	0
1.604	0
1.606	0
1.608	0
1.610	0
1.612	0
1.614	0
1.616	0
1.618	0
1.620	0
1.622	0
1.624	0
1.626	0
1.628	0
1.630	0
1.632	0
1.634	0
1.636	0
1.638	0
1.640	0
1.642	0
1.644	0
1.646	0
1.648	0
1.650	0
1.652	0
1.654	0
1.656	0
1.658	0
1.660	0
1.662	0
1.664	0
1.666	0
1.668	0
1.670	0
1.672	0
1.674	0
1.676	0
1.678	0
1.680	0
1.682	0
1.684	0
1.686	0
1.688	0
1.690	0
1.692	0
1.694	0
1.696	0
1.698	0
1.700	0
1.702	0
1.704	0
1.706	0
1.708	0
1.710	0
1.712	0
